Item,Answer_resnet18,Answer_resnet34,Answer_resnet50,Answer_resnet101,Answer_resnet152,Answer_densenet121,Answer_densenet161,Answer_densenet169,Answer_densenet201,Answer_efficientnet_b0,Answer_efficientnet_b1,Answer_efficientnet_b2,Answer_efficientnet_b3,Answer_efficientnet_b4,Answer_vgg11,Answer_vgg13,Answer_vgg16,Answer_vgg19,Answer_mobilenet_v2,Answer_mobilenet_v3_large,Answer_mobilenet_v3_small,Answer_alexnet,Answer_shufflenet_v2_x0_5,Answer_shufflenet_v2_x1_0,Answer_squeezenet1_0,Answer_squeezenet1_1,Answer_inception_v3,True Label
222\347b504dd39394a39e330039e92a0877f9d80e92.jpeg,Bernese mountain dog,Bernese mountain dog,kuvasz,kuvasz,Bernese mountain dog,Bernese mountain dog,Bernese mountain dog,Bernese mountain dog,Bernese mountain dog,Bernese mountain dog,kuvasz,kuvasz,kuvasz,Appenzeller,Bernese mountain dog,collie,Bernese mountain dog,Bernese mountain dog,Bernese mountain dog,Bernese mountain dog,Bernese mountain dog,collie,borzoi,Appenzeller,collie,Bernese mountain dog,kuvasz,kuvasz
222\558a118f061b3fde7c7412a18a3d6852119a1f7f.jpeg,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,Great Pyrenees,kuvasz,kuvasz,kuvasz
222\5a47f881e92d718963bd09d330ca9c883cabeb10.jpeg,ear,sulphur-crested cockatoo,kuvasz,kuvasz,kuvasz,sulphur-crested cockatoo,sulphur-crested cockatoo,kuvasz,kuvasz,sulphur-crested cockatoo,kuvasz,artichoke,Great Pyrenees,kuvasz,spoonbill,sulphur-crested cockatoo,sulphur-crested cockatoo,sulphur-crested cockatoo,pineapple,pineapple,artichoke,macaw,hornbill,mantis,macaw,macaw,greenhouse,kuvasz
222\958ac608bb6ce37fd6826d410764e2881439092c.jpeg,Arctic fox,Arctic fox,Arctic fox,Arctic fox,Arctic fox,Arctic fox,Samoyed,Arctic fox,Arctic fox,Samoyed,Arctic fox,Arctic fox,Samoyed,kuvasz,Arctic fox,Arctic fox,Arctic fox,Arctic fox,Arctic fox,Samoyed,Arctic fox,Samoyed,Arctic fox,Arctic fox,Samoyed,West Highland white terrier,Siberian husky,kuvasz
222\a901dfb6e337147c4de7233f41837a9d4f5d2ff2.jpeg,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,Arctic fox,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz
222\b84065d54a541a97899c40f69365693375280839.jpeg,Great Pyrenees,kuvasz,kuvasz,kuvasz,kuvasz,Great Pyrenees,Great Pyrenees,kuvasz,kuvasz,kuvasz,Great Pyrenees,kuvasz,Great Pyrenees,kuvasz,Great Pyrenees,Great Pyrenees,ice bear,Great Pyrenees,Great Pyrenees,Great Pyrenees,Arctic fox,ice bear,Arctic fox,kuvasz,ice bear,ice bear,Great Pyrenees,kuvasz
222\b85b9ddaf6063c43d56c2a9031de1a3a1e0e6947.jpeg,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,Great Pyrenees,Great Pyrenees,Great Pyrenees,Great Pyrenees,Great Pyrenees,kuvasz,kuvasz
222\d2e0fcdd76da34d93d4bc29f1682d4debd67f41f.jpeg,Great Pyrenees,kuvasz,golden retriever,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,golden retriever,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,Great Pyrenees,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz,Great Pyrenees,kuvasz,kuvasz,kuvasz,kuvasz,kuvasz
223\03373b0ef4d4e6f0a46dab900bfdb86a201340d6.jpeg,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,abaya,oboe,schipperke,schipperke,whistle,schipperke,schipperke
223\04c7043d824a4f54858e6085b876c239c37b4999.jpeg,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke
223\1d8b3f53ac2c80946e0163325f2b11f439ae188d.jpeg,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,groenendael,schipperke,schipperke
223\2b3447261ad5d301e2abfb5f6a46834a4a8474c4.jpeg,groenendael,groenendael,groenendael,groenendael,Tibetan terrier,Bouvier des Flandres,affenpinscher,Scotch terrier,groenendael,groenendael,Pomeranian,Newfoundland,groenendael,keeshond,Newfoundland,Newfoundland,Scotch terrier,wild boar,Newfoundland,Newfoundland,Tibetan terrier,Bouvier des Flandres,standard poodle,groenendael,toy poodle,skunk,groenendael,schipperke
223\463ba3c66b464914d2af7d061b5e8890b4d5910a.jpeg,kelpie,kelpie,kelpie,kelpie,schipperke,groenendael,kelpie,kelpie,kelpie,American black bear,kelpie,curly-coated retriever,kelpie,Appenzeller,schipperke,schipperke,kelpie,kelpie,kelpie,kelpie,groenendael,kelpie,schipperke,kelpie,schipperke,schipperke,Rottweiler,schipperke
223\583a80e52adc95acae5b7ade7c5d873952988170.jpeg,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,pinwheel,maraca,diaper,maraca,maraca,schipperke,schipperke
223\6c2663967e296d4a68c28238f4fca3da5ce3f176.jpeg,groenendael,groenendael,groenendael,schipperke,groenendael,schipperke,schipperke,groenendael,Bouvier des Flandres,Kerry blue terrier,groenendael,Kerry blue terrier,groenendael,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,groenendael,schipperke,Kerry blue terrier,schipperke,schipperke,Kerry blue terrier,flat-coated retriever,schipperke,schipperke
223\722fe33cec5890accffa0fc871c939aab583d042.jpeg,groenendael,groenendael,groenendael,keeshond,keeshond,keeshond,groenendael,groenendael,keeshond,groenendael,groenendael,Pomeranian,keeshond,Pomeranian,groenendael,groenendael,groenendael,groenendael,groenendael,Scotch terrier,groenendael,Scotch terrier,groenendael,skunk,groenendael,schipperke,groenendael,schipperke
223\7823a60fdf18a651557971155ea7a68e402a5827.jpeg,schipperke,schipperke,schipperke,schipperke,schipperke,groenendael,schipperke,groenendael,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,ice lolly,ice lolly,schipperke,ice lolly,ice lolly,tennis ball,schipperke
223\94042ba658d38a1d83276c4f1c1f10e09f0c1cfc.jpeg,beer bottle,Mexican hairless,schipperke,schipperke,schipperke,schipperke,schipperke,schipperke,Scotch terrier,vending machine,kelpie,kelpie,schipperke,schipperke,packet,Christmas stocking,beer bottle,schipperke,water bottle,mask,beer bottle,mask,mask,mask,sarong,mask,beer bottle,schipperke
224\399114cad1d77488d014eed6998702ba0be87b2d.jpeg,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,flat-coated retriever,schipperke,groenendael,flat-coated retriever,flat-coated retriever,groenendael,groenendael
224\3eec7fa7789d8bd3f249ecd9898b60a673c0ba21.jpeg,Rottweiler,Bernese mountain dog,groenendael,groenendael,flat-coated retriever,schipperke,giant schnauzer,giant schnauzer,schipperke,Newfoundland,Tibetan mastiff,Rottweiler,Labrador retriever,Labrador retriever,Rottweiler,Rottweiler,schipperke,Rottweiler,Tibetan mastiff,Labrador retriever,flat-coated retriever,Rottweiler,giant schnauzer,giant schnauzer,Rottweiler,Rottweiler,Appenzeller,groenendael
224\97b34a83c24047fb76d7774bb5c69ba1129a6c21.jpeg,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael
224\99b696b54d96e049c1da1090198bd4d972462f18.jpeg,Gordon setter,Newfoundland,Newfoundland,Newfoundland,Newfoundland,Newfoundland,Gordon setter,Newfoundland,Newfoundland,Newfoundland,Newfoundland,Newfoundland,Newfoundland,Newfoundland,Newfoundland,giant schnauzer,flat-coated retriever,chimpanzee,American black bear,Newfoundland,American black bear,giant schnauzer,flat-coated retriever,American black bear,flat-coated retriever,giant schnauzer,flat-coated retriever,groenendael
224\cb5b4aff15c50b20a5fd4b2bbae4363e5ffe8529.jpeg,groenendael,groenendael,groenendael,flat-coated retriever,flat-coated retriever,groenendael,flat-coated retriever,flat-coated retriever,groenendael,groenendael,groenendael,groenendael,groenendael,Newfoundland,groenendael,groenendael,groenendael,groenendael,schipperke,giant schnauzer,groenendael,giant schnauzer,schipperke,giant schnauzer,groenendael,groenendael,Kerry blue terrier,groenendael
224\da29abe22a425f17830bb84013e77233d6886ed9.jpeg,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,schipperke,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael
224\e276185ff73de4d192338c0d28c976456c7369a6.jpeg,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,Border collie,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,Bernese mountain dog,groenendael,groenendael,groenendael,soccer ball,soccer ball,groenendael,groenendael
224\e62a44e0213a32bf2272afb449bcb75ad1cbf7c3.jpeg,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,timber wolf,groenendael,timber wolf,groenendael,groenendael,groenendael,groenendael,hyena,African hunting dog,schipperke,brown bear,brown bear,groenendael,groenendael
224\ec14febbfb033a30867509c25653949d007e3425.jpeg,groenendael,groenendael,groenendael,groenendael,space heater,groenendael,Newfoundland,groenendael,groenendael,Newfoundland,groenendael,Newfoundland,space heater,groenendael,Newfoundland,Newfoundland,Newfoundland,groenendael,Newfoundland,Newfoundland,Newfoundland,Newfoundland,giant schnauzer,space heater,giant schnauzer,Newfoundland,space heater,groenendael
224\f1c8644067ba1e7b3518aaba95c74f8062fd5773.jpeg,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,groenendael,standard poodle,Irish water spaniel,Bernese mountain dog,standard poodle,Scottish deerhound,oystercatcher,groenendael,groenendael
225\08cb382c5540c9b4214873fba79cb6d257ef5ab1.jpeg,Chihuahua,miniature pinscher,malinois,malinois,malinois,redbone,malinois,redbone,redbone,malinois,malinois,redbone,miniature pinscher,malinois,Chihuahua,Chihuahua,Brabancon griffon,Siamese cat,Brabancon griffon,malinois,miniature pinscher,redbone,Rottweiler,Rottweiler,miniature pinscher,miniature pinscher,Boston bull,malinois
225\11c0c4a432dc89cdf4b68cb462fefeab7dc664f5.jpeg,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois
225\28b5f6e8030e42f3d8faf388f0794f9d6e2a4942.jpeg,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,German shepherd,malinois,malinois,malinois,malinois,malinois,German shepherd,malinois,malinois,German shepherd,German shepherd,malinois,malinois
225\31ae5994cca3bd3bb25a9e8efaf90788fccee0d7.jpeg,African hunting dog,kelpie,German shepherd,malinois,malinois,African hunting dog,German shepherd,malinois,malinois,malinois,German shepherd,German shepherd,German shepherd,German shepherd,African hunting dog,African hunting dog,African hunting dog,African hunting dog,malinois,kelpie,African hunting dog,kelpie,kelpie,Norwegian elkhound,African hunting dog,German shepherd,German shepherd,malinois
225\3aa09cb49fe25f06335381315e466cc32ff8372e.jpeg,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,German shepherd,malinois,malinois,malinois,malinois,malinois,malinois
225\8934b2f49018c501b6b650ee47f6e167962751ba.jpeg,Irish terrier,redbone,malinois,Irish terrier,Irish terrier,Irish terrier,Irish terrier,Irish terrier,Irish terrier,redbone,malinois,Irish terrier,malinois,redbone,redbone,Irish terrier,vizsla,Irish terrier,Irish terrier,Irish terrier,Chesapeake Bay retriever,Irish terrier,Irish terrier,malinois,Irish terrier,Irish terrier,Irish terrier,malinois
225\99c27d8583efc714be40d91123f6269bcb625219.jpeg,German shepherd,malinois,malinois,malinois,malinois,German shepherd,German shepherd,German shepherd,German shepherd,malinois,German shepherd,malinois,malinois,malinois,malinois,malinois,malinois,German shepherd,German shepherd,malinois,malinois,malinois,German shepherd,malinois,malinois,malinois,German shepherd,malinois
225\a973987e5fe5787d7dbacf03bb1984c31495363b.jpeg,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,red wolf,red wolf,African hunting dog,malinois,dingo,malinois,malinois,malinois
225\ae903749315ee91482c0111db9508fd6c746e748.jpeg,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,Chesapeake Bay retriever,malinois,malinois,Irish terrier,Irish terrier,malinois,malinois
225\cc5ba3cb13ad75ab640a7e3d4979d67ea58cb39a.jpeg,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,malinois,German shepherd,malinois,malinois,malinois,malinois,malinois,malinois
226\002b402e33f07cefb103515ffc0aca1146dea17a.jpeg,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Leonberg,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Border terrier,Bouvier des Flandres,Bouvier des Flandres,Leonberg,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,briard
226\152e019f888ca09b162cd0f03f157dcb5de1af14.jpeg,Irish terrier,Irish terrier,Tibetan terrier,Irish terrier,Irish terrier,Irish terrier,Irish setter,Border terrier,briard,cairn,briard,Irish terrier,Irish terrier,Irish terrier,Border terrier,Irish terrier,Airedale,Norfolk terrier,Irish setter,Irish terrier,Border terrier,Irish terrier,briard,Irish terrier,mink,Irish terrier,Irish terrier,briard
226\18550900225fcf9c0fee88c03fceb27a72395897.jpeg,otterhound,golden retriever,otterhound,Tibetan terrier,otterhound,Old English sheepdog,Greater Swiss Mountain dog,Tibetan terrier,Tibetan terrier,Tibetan terrier,Tibetan terrier,otterhound,Tibetan terrier,Tibetan terrier,Blenheim spaniel,Tibetan terrier,otterhound,Saint Bernard,otterhound,golden retriever,Tibetan terrier,Dandie Dinmont,Tibetan terrier,Greater Swiss Mountain dog,Blenheim spaniel,Tibetan terrier,English setter,briard
226\1fa65938cce98d3fd6a9bf6db7a64a792f7ef1e2.jpeg,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Irish water spaniel,Bouvier des Flandres,Irish water spaniel,Bouvier des Flandres,Bouvier des Flandres,standard poodle,toy poodle,toy poodle,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,toy poodle,standard poodle,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,cocker spaniel,briard
226\75b67b9674b59c89ce726aa73bb4f1b3b144a3d9.jpeg,briard,briard,briard,briard,briard,briard,briard,briard,briard,briard,briard,briard,briard,briard,briard,briard,briard,briard,briard,briard,briard,komondor,Irish wolfhound,briard,briard,Irish wolfhound,briard,briard
226\94ad80ba7090ce8daf8bc08bec9edb9013db47f0.jpeg,cliff,briard,cairn,briard,briard,briard,briard,komondor,briard,Irish wolfhound,briard,otterhound,otterhound,briard,cliff,briard,cliff,briard,briard,briard,komondor,viaduct,cliff,Irish wolfhound,hay,cliff,three-toed sloth,briard
226\9c3932d7d3d93cc5f70f52c6053024763befdec0.jpeg,Leonberg,Leonberg,briard,Australian terrier,Australian terrier,briard,Australian terrier,rugby ball,Australian terrier,Norwich terrier,briard,German shepherd,Australian terrier,Australian terrier,Leonberg,Leonberg,German shepherd,Leonberg,rugby ball,briard,Norwich terrier,Leonberg,shield,Australian terrier,Leonberg,shield,Afghan hound,briard
226\bd44fc1f5dfc929b1324b9687c520e2ccb98116a.jpeg,Bouvier des Flandres,Bouvier des Flandres,briard,Bouvier des Flandres,Bouvier des Flandres,briard,Bouvier des Flandres,Bouvier des Flandres,briard,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Bouvier des Flandres,Newfoundland,Bouvier des Flandres,briard,briard
226\db329655431075246f7ba63924fa3b9dabcd4ccb.jpeg,flat-coated retriever,flat-coated retriever,giant schnauzer,Kerry blue terrier,giant schnauzer,flat-coated retriever,flat-coated retriever,briard,giant schnauzer,giant schnauzer,flat-coated retriever,giant schnauzer,flat-coated retriever,giant schnauzer,giant schnauzer,giant schnauzer,giant schnauzer,giant schnauzer,giant schnauzer,flat-coated retriever,Gordon setter,groenendael,giant schnauzer,giant schnauzer,giant schnauzer,Bouvier des Flandres,giant schnauzer,briard
226\e5e4addb1ee150251efd7a7d192e0167ec7edc78.jpeg,Bouvier des Flandres,Bouvier des Flandres,briard,Bouvier des Flandres,Bouvier des Flandres,Leonberg,Border terrier,briard,briard,Bouvier des Flandres,Border terrier,Bouvier des Flandres,Bouvier des Flandres,giant schnauzer,briard,Bouvier des Flandres,Bouvier des Flandres,briard,Leonberg,Leonberg,malinois,briard,Newfoundland,Bouvier des Flandres,briard,Leonberg,Border terrier,briard
227\09a64c509668ca34a93ea367f534f490a4ee97ef.jpeg,soccer ball,soccer ball,soccer ball,soccer ball,soccer ball,soccer ball,soccer ball,soccer ball,soccer ball,soccer ball,soccer ball,soccer ball,volleyball,volleyball,soccer ball,soccer ball,soccer ball,soccer ball,soccer ball,miniature pinscher,Rottweiler,soccer ball,soccer ball,soccer ball,soccer ball,gasmask,soccer ball,kelpie
